responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,correct,german,aoa_german_comb,group,sex,age,age_group,source,postcode
5725,30,belt,belt,target,lower-right,etJRA4Hs,orderB,1,gürtel,4.11,middle,f,3.1731690622861053,3,mpi,04103
8305,31,mushroom,mushroom,target,lower-right,etJRA4Hs,orderB,1,pilz,3.67,middle,f,3.1731690622861053,3,mpi,04103
5535,32,elk,elk,target,upper-left,etJRA4Hs,orderB,1,elch,6.28,high,f,3.1731690622861053,3,mpi,04103
8063,33,needle,needle,target,upper-left,etJRA4Hs,orderB,1,nadel,4.22,middle,f,3.1731690622861053,3,mpi,04103
11366,34,arugula,arugula,target,lower-right,etJRA4Hs,orderB,1,rucola,6.18,high,f,3.1731690622861053,3,mpi,04103
22792,35,palmtree,cactus,dist1,upper-right,etJRA4Hs,orderB,0,palme,6.57,high,f,3.1731690622861053,3,mpi,04103
7243,36,kangaroo,kangaroo,target,lower-left,etJRA4Hs,orderB,1,känguru,5.89,middle,f,3.1731690622861053,3,mpi,04103
28102,37,gazelle,gazelle,target,lower-right,etJRA4Hs,orderB,1,gazelle,6.31,high,f,3.1731690622861053,3,mpi,04103
10119,38,badger,badger,target,lower-left,etJRA4Hs,orderB,1,dachs,6.17,high,f,3.1731690622861053,3,mpi,04103
23961,39,chanterelle,diamond,dist3,upper-right,etJRA4Hs,orderB,0,pfifferling,7.13,high,f,3.1731690622861053,3,mpi,04103
24789,40,orchid,orchid,target,lower-left,etJRA4Hs,orderB,1,orchidee,9.76,high,f,3.1731690622861053,3,mpi,04103
6408,41,carnation,violets,dist1,lower-right,etJRA4Hs,orderB,0,nelke,7.82,high,f,3.1731690622861053,3,mpi,04103
9629,42,ventilator,ventilator,target,upper-right,etJRA4Hs,orderB,1,ventilator,6.59,high,f,3.1731690622861053,3,mpi,04103
11981,43,labyrinth,whirlwind,dist2,lower-right,etJRA4Hs,orderB,0,labyrinth,6.63,high,f,3.1731690622861053,3,mpi,04103
18543,44,ocean,ocean,target,upper-left,etJRA4Hs,orderB,1,ozean,6.46,high,f,3.1731690622861053,3,mpi,04103
12136,45,lobster,lobster,target,upper-right,etJRA4Hs,orderB,1,hummer,8,high,f,3.1731690622861053,3,mpi,04103
5167,46,cello,harp,dist1,lower-right,etJRA4Hs,orderB,0,cello,8.67,high,f,3.1731690622861053,3,mpi,04103
6667,47,kayak,boomerang,dist3,lower-right,etJRA4Hs,orderB,0,kajak,8.82,high,f,3.1731690622861053,3,mpi,04103
17221,48,ruler,ruler,target,lower-left,etJRA4Hs,orderB,1,lineal,4.9,middle,f,3.1731690622861053,3,mpi,04103
11592,49,jaguar,panther,dist1,lower-left,etJRA4Hs,orderB,0,jaguar,7.64,high,f,3.1731690622861053,3,mpi,04103
15397,50,flounder,flounder,target,lower-right,etJRA4Hs,orderB,1,flunder,6.95,high,f,3.1731690622861053,3,mpi,04103
15260,51,satellite,satellite,target,upper-left,etJRA4Hs,orderB,1,satellit,8.94,high,f,3.1731690622861053,3,mpi,04103
9312,52,zucchini,zucchini,target,upper-right,etJRA4Hs,orderB,1,zucchini,5.95,middle,f,3.1731690622861053,3,mpi,04103
3076,1,squirrel,squirrel,target,lower-left,eTY1Xtz7,orderA,1,eichhörnchen,2.6,low,f,7.003422313483915,7,mpi,04103
3091,2,cap,cap,target,upper-right,eTY1Xtz7,orderA,1,mütze,1.95,low,f,7.003422313483915,7,mpi,04103
2718,3,door,door,target,lower-left,eTY1Xtz7,orderA,1,tür,3.12,low,f,7.003422313483915,7,mpi,04103
2791,4,stairs,stairs,target,lower-right,eTY1Xtz7,orderA,1,treppe,3.25,low,f,7.003422313483915,7,mpi,04103
4186,5,desk,desk,target,lower-left,eTY1Xtz7,orderA,1,schreibtisch,3.2,low,f,7.003422313483915,7,mpi,04103
1799,6,strawberry,strawberry,target,upper-left,eTY1Xtz7,orderA,1,erdbeere,3.47,low,f,7.003422313483915,7,mpi,04103
1836,7,eye,eye,target,upper-left,eTY1Xtz7,orderA,1,auge,2.69,low,f,7.003422313483915,7,mpi,04103
1980,8,plane,plane,target,lower-left,eTY1Xtz7,orderA,1,flugzeug,3.24,low,f,7.003422313483915,7,mpi,04103
1648,9,paintbrush,paintbrush,target,lower-left,eTY1Xtz7,orderA,1,pinsel,3.43,low,f,7.003422313483915,7,mpi,04103
1750,10,telephone,telephone,target,upper-right,eTY1Xtz7,orderA,1,telefon,3.53,middle,f,7.003422313483915,7,mpi,04103
1706,11,snake,snake,target,upper-left,eTY1Xtz7,orderA,1,schlange,2,low,f,7.003422313483915,7,mpi,04103
1531,12,carrot,carrot,target,lower-right,eTY1Xtz7,orderA,1,möhre,3.36,low,f,7.003422313483915,7,mpi,04103
1836,13,star,star,target,upper-left,eTY1Xtz7,orderA,1,stern,3.29,low,f,7.003422313483915,7,mpi,04103
1696,14,scissors,scissors,target,upper-right,eTY1Xtz7,orderA,1,schere,3.38,low,f,7.003422313483915,7,mpi,04103
1516,15,tiger,tiger,target,upper-right,eTY1Xtz7,orderA,1,tiger,3.88,middle,f,7.003422313483915,7,mpi,04103
1646,16,bone,bone,target,lower-right,eTY1Xtz7,orderA,1,knochen,4.64,middle,f,7.003422313483915,7,mpi,04103
1670,17,apple,apple,target,upper-left,eTY1Xtz7,orderA,1,apfel,2.71,low,f,7.003422313483915,7,mpi,04103
1698,18,fish,fish,target,lower-left,eTY1Xtz7,orderA,1,fisch,2.76,low,f,7.003422313483915,7,mpi,04103
1734,19,ant,ant,target,upper-right,eTY1Xtz7,orderA,1,ameise,4.6,middle,f,7.003422313483915,7,mpi,04103
1596,20,belt,belt,target,lower-right,eTY1Xtz7,orderA,1,gürtel,4.11,middle,f,7.003422313483915,7,mpi,04103
2917,21,fryingpan,fryingpan,target,upper-left,eTY1Xtz7,orderA,1,pfanne,4.16,middle,f,7.003422313483915,7,mpi,04103
2571,22,zebra,zebra,target,upper-right,eTY1Xtz7,orderA,1,zebra,3.65,middle,f,7.003422313483915,7,mpi,04103
3322,23,needle,needle,target,upper-left,eTY1Xtz7,orderA,1,nadel,4.22,middle,f,7.003422313483915,7,mpi,04103
3773,24,bicycle,bicycle,target,upper-right,eTY1Xtz7,orderA,1,fahrrad,3.8,middle,f,7.003422313483915,7,mpi,04103
3103,25,ladder,ladder,target,upper-right,eTY1Xtz7,orderA,1,leiter,4.47,middle,f,7.003422313483915,7,mpi,04103
1782,26,battery,battery,target,lower-right,eTY1Xtz7,orderA,1,batterie,5.94,middle,f,7.003422313483915,7,mpi,04103
2154,27,elk,elk,target,upper-left,eTY1Xtz7,orderA,1,elch,6.28,high,f,7.003422313483915,7,mpi,04103
4637,28,choir,choir,target,upper-right,eTY1Xtz7,orderA,1,chor,7.19,high,f,7.003422313483915,7,mpi,04103
1901,29,kangaroo,kangaroo,target,lower-left,eTY1Xtz7,orderA,1,känguru,5.89,middle,f,7.003422313483915,7,mpi,04103
2183,30,ventilator,ventilator,target,upper-right,eTY1Xtz7,orderA,1,ventilator,6.59,high,f,7.003422313483915,7,mpi,04103
2490,31,arugula,dracula,dist2,upper-left,eTY1Xtz7,orderA,0,rucola,6.18,high,f,7.003422313483915,7,mpi,04103
1745,32,flag,flag,target,lower-right,eTY1Xtz7,orderA,1,flagge,5.86,middle,f,7.003422313483915,7,mpi,04103
1654,33,giraffe,giraffe,target,upper-left,eTY1Xtz7,orderA,1,giraffe,3.79,middle,f,7.003422313483915,7,mpi,04103
2082,34,palmtree,palmtree,target,lower-left,eTY1Xtz7,orderA,1,palme,6.57,high,f,7.003422313483915,7,mpi,04103
1734,35,pineapple,pineapple,target,lower-right,eTY1Xtz7,orderA,1,ananas,4.1,middle,f,7.003422313483915,7,mpi,04103
3364,36,ocean,ocean,target,upper-left,eTY1Xtz7,orderA,1,ozean,6.46,high,f,7.003422313483915,7,mpi,04103
1650,37,gazelle,gazelle,target,lower-right,eTY1Xtz7,orderA,1,gazelle,6.31,high,f,7.003422313483915,7,mpi,04103
1950,38,ruler,ruler,target,lower-left,eTY1Xtz7,orderA,1,lineal,4.9,middle,f,7.003422313483915,7,mpi,04103
2004,39,badger,badger,target,lower-left,eTY1Xtz7,orderA,1,dachs,6.17,high,f,7.003422313483915,7,mpi,04103
1976,40,chanterelle,chanterelle,target,upper-left,eTY1Xtz7,orderA,1,pfifferling,7.13,high,f,7.003422313483915,7,mpi,04103
2682,41,ruin,ruin,target,lower-right,eTY1Xtz7,orderA,1,ruine,6.21,high,f,7.003422313483915,7,mpi,04103
2202,42,labyrinth,labyrinth,target,lower-left,eTY1Xtz7,orderA,1,labyrinth,6.63,high,f,7.003422313483915,7,mpi,04103
1566,43,mushroom,mushroom,target,lower-right,eTY1Xtz7,orderA,1,pilz,3.67,middle,f,7.003422313483915,7,mpi,04103
2054,44,orchid,orchid,target,lower-left,eTY1Xtz7,orderA,1,orchidee,9.76,high,f,7.003422313483915,7,mpi,04103
2203,45,zucchini,zucchini,target,upper-right,eTY1Xtz7,orderA,1,zucchini,5.95,middle,f,7.003422313483915,7,mpi,04103
2399,46,kayak,kayak,target,upper-left,eTY1Xtz7,orderA,1,kajak,8.82,high,f,7.003422313483915,7,mpi,04103
2231,47,lobster,lobster,target,upper-right,eTY1Xtz7,orderA,1,hummer,8,high,f,7.003422313483915,7,mpi,04103
9466,48,jaguar,panther,dist1,lower-left,eTY1Xtz7,orderA,0,jaguar,7.64,high,f,7.003422313483915,7,mpi,04103
7374,49,carnation,carnation,target,upper-right,eTY1Xtz7,orderA,1,nelke,7.82,high,f,7.003422313483915,7,mpi,04103
5054,50,satellite,satellite,target,upper-left,eTY1Xtz7,orderA,1,satellit,8.94,high,f,7.003422313483915,7,mpi,04103
2499,51,flounder,flounder,target,lower-right,eTY1Xtz7,orderA,1,flunder,6.95,high,f,7.003422313483915,7,mpi,04103
4457,52,cello,harp,dist1,lower-right,eTY1Xtz7,orderA,0,cello,8.67,high,f,7.003422313483915,7,mpi,04103
4563,1,squirrel,squirrel,target,lower-left,eVeweCZv,orderA,1,eichhörnchen,2.6,low,f,5.776865160848733,5,mpi,04103
8724,2,cap,cap,target,upper-right,eVeweCZv,orderA,1,mütze,1.95,low,f,5.776865160848733,5,mpi,04103
3582,3,door,door,target,lower-left,eVeweCZv,orderA,1,tür,3.12,low,f,5.776865160848733,5,mpi,04103
3772,4,stairs,stairs,target,lower-right,eVeweCZv,orderA,1,treppe,3.25,low,f,5.776865160848733,5,mpi,04103
3930,5,desk,desk,target,lower-left,eVeweCZv,orderA,1,schreibtisch,3.2,low,f,5.776865160848733,5,mpi,04103
2634,6,strawberry,strawberry,target,upper-left,eVeweCZv,orderA,1,erdbeere,3.47,low,f,5.776865160848733,5,mpi,04103
2262,7,eye,eye,target,upper-left,eVeweCZv,orderA,1,auge,2.69,low,f,5.776865160848733,5,mpi,04103
2037,8,plane,plane,target,lower-left,eVeweCZv,orderA,1,flugzeug,3.24,low,f,5.776865160848733,5,mpi,04103
1993,9,paintbrush,paintbrush,target,lower-left,eVeweCZv,orderA,1,pinsel,3.43,low,f,5.776865160848733,5,mpi,04103
2388,10,telephone,telephone,target,upper-right,eVeweCZv,orderA,1,telefon,3.53,middle,f,5.776865160848733,5,mpi,04103
2590,11,snake,snake,target,upper-left,eVeweCZv,orderA,1,schlange,2,low,f,5.776865160848733,5,mpi,04103
2492,12,carrot,carrot,target,lower-right,eVeweCZv,orderA,1,möhre,3.36,low,f,5.776865160848733,5,mpi,04103
2545,13,star,star,target,upper-left,eVeweCZv,orderA,1,stern,3.29,low,f,5.776865160848733,5,mpi,04103
2321,14,scissors,scissors,target,upper-right,eVeweCZv,orderA,1,schere,3.38,low,f,5.776865160848733,5,mpi,04103
2311,15,tiger,tiger,target,upper-right,eVeweCZv,orderA,1,tiger,3.88,middle,f,5.776865160848733,5,mpi,04103
2182,16,bone,bone,target,lower-right,eVeweCZv,orderA,1,knochen,4.64,middle,f,5.776865160848733,5,mpi,04103
2569,17,apple,apple,target,upper-left,eVeweCZv,orderA,1,apfel,2.71,low,f,5.776865160848733,5,mpi,04103
1853,18,fish,fish,target,lower-left,eVeweCZv,orderA,1,fisch,2.76,low,f,5.776865160848733,5,mpi,04103
2510,19,ant,ant,target,upper-right,eVeweCZv,orderA,1,ameise,4.6,middle,f,5.776865160848733,5,mpi,04103
1691,20,belt,belt,target,lower-right,eVeweCZv,orderA,1,gürtel,4.11,middle,f,5.776865160848733,5,mpi,04103
3990,21,fryingpan,fryingpan,target,upper-left,eVeweCZv,orderA,1,pfanne,4.16,middle,f,5.776865160848733,5,mpi,04103
3315,22,zebra,zebra,target,upper-right,eVeweCZv,orderA,1,zebra,3.65,middle,f,5.776865160848733,5,mpi,04103
3820,23,needle,needle,target,upper-left,eVeweCZv,orderA,1,nadel,4.22,middle,f,5.776865160848733,5,mpi,04103
3593,24,bicycle,bicycle,target,upper-right,eVeweCZv,orderA,1,fahrrad,3.8,middle,f,5.776865160848733,5,mpi,04103
3912,25,ladder,ladder,target,upper-right,eVeweCZv,orderA,1,leiter,4.47,middle,f,5.776865160848733,5,mpi,04103
2363,26,battery,battery,target,lower-right,eVeweCZv,orderA,1,batterie,5.94,middle,f,5.776865160848733,5,mpi,04103
3947,27,elk,elk,target,upper-left,eVeweCZv,orderA,1,elch,6.28,high,f,5.776865160848733,5,mpi,04103
17111,28,choir,choir,target,upper-right,eVeweCZv,orderA,1,chor,7.19,high,f,5.776865160848733,5,mpi,04103
2209,29,kangaroo,kangaroo,target,lower-left,eVeweCZv,orderA,1,känguru,5.89,middle,f,5.776865160848733,5,mpi,04103
2953,30,ventilator,ventilator,target,upper-right,eVeweCZv,orderA,1,ventilator,6.59,high,f,5.776865160848733,5,mpi,04103
5208,31,arugula,arugula,target,lower-right,eVeweCZv,orderA,1,rucola,6.18,high,f,5.776865160848733,5,mpi,04103
2842,32,flag,flag,target,lower-right,eVeweCZv,orderA,1,flagge,5.86,middle,f,5.776865160848733,5,mpi,04103
2743,33,giraffe,giraffe,target,upper-left,eVeweCZv,orderA,1,giraffe,3.79,middle,f,5.776865160848733,5,mpi,04103
2110,34,palmtree,palmtree,target,lower-left,eVeweCZv,orderA,1,palme,6.57,high,f,5.776865160848733,5,mpi,04103
8549,35,pineapple,pineapple,target,lower-right,eVeweCZv,orderA,1,ananas,4.1,middle,f,5.776865160848733,5,mpi,04103
8760,36,ocean,ocean,target,upper-left,eVeweCZv,orderA,1,ozean,6.46,high,f,5.776865160848733,5,mpi,04103
4149,37,gazelle,gazelle,target,lower-right,eVeweCZv,orderA,1,gazelle,6.31,high,f,5.776865160848733,5,mpi,04103
2728,38,ruler,ruler,target,lower-left,eVeweCZv,orderA,1,lineal,4.9,middle,f,5.776865160848733,5,mpi,04103
5442,39,badger,badger,target,lower-left,eVeweCZv,orderA,1,dachs,6.17,high,f,5.776865160848733,5,mpi,04103
5068,40,chanterelle,chanterelle,target,upper-left,eVeweCZv,orderA,1,pfifferling,7.13,high,f,5.776865160848733,5,mpi,04103
3925,41,ruin,ruin,target,lower-right,eVeweCZv,orderA,1,ruine,6.21,high,f,5.776865160848733,5,mpi,04103
3487,42,labyrinth,labyrinth,target,lower-left,eVeweCZv,orderA,1,labyrinth,6.63,high,f,5.776865160848733,5,mpi,04103
2937,43,mushroom,mushroom,target,lower-right,eVeweCZv,orderA,1,pilz,3.67,middle,f,5.776865160848733,5,mpi,04103
3299,44,orchid,orchid,target,lower-left,eVeweCZv,orderA,1,orchidee,9.76,high,f,5.776865160848733,5,mpi,04103
3265,45,zucchini,zucchini,target,upper-right,eVeweCZv,orderA,1,zucchini,5.95,middle,f,5.776865160848733,5,mpi,04103
6891,46,kayak,boomerang,dist3,lower-right,eVeweCZv,orderA,0,kajak,8.82,high,f,5.776865160848733,5,mpi,04103
16908,47,lobster,lobster,target,upper-right,eVeweCZv,orderA,1,hummer,8,high,f,5.776865160848733,5,mpi,04103
3744,48,jaguar,jaguar,target,lower-right,eVeweCZv,orderA,1,jaguar,7.64,high,f,5.776865160848733,5,mpi,04103
4809,49,carnation,violets,dist1,lower-right,eVeweCZv,orderA,0,nelke,7.82,high,f,5.776865160848733,5,mpi,04103
4675,50,satellite,satellite,target,upper-left,eVeweCZv,orderA,1,satellit,8.94,high,f,5.776865160848733,5,mpi,04103
6751,51,flounder,elderberry,dist2,upper-left,eVeweCZv,orderA,0,flunder,6.95,high,f,5.776865160848733,5,mpi,04103
2917,52,cello,cello,target,lower-left,eVeweCZv,orderA,1,cello,8.67,high,f,5.776865160848733,5,mpi,04103
3787,1,squirrel,squirrel,target,lower-left,EVxquvT9,orderA,1,eichhörnchen,2.6,low,f,4.870636550308008,4,mpi,04103
3815,2,cap,cap,target,upper-right,EVxquvT9,orderA,1,mütze,1.95,low,f,4.870636550308008,4,mpi,04103
3490,3,door,door,target,lower-left,EVxquvT9,orderA,1,tür,3.12,low,f,4.870636550308008,4,mpi,04103
3562,4,stairs,stairs,target,lower-right,EVxquvT9,orderA,1,treppe,3.25,low,f,4.870636550308008,4,mpi,04103
4058,5,desk,desk,target,lower-left,EVxquvT9,orderA,1,schreibtisch,3.2,low,f,4.870636550308008,4,mpi,04103
2639,6,strawberry,strawberry,target,upper-left,EVxquvT9,orderA,1,erdbeere,3.47,low,f,4.870636550308008,4,mpi,04103
2422,7,eye,eye,target,upper-left,EVxquvT9,orderA,1,auge,2.69,low,f,4.870636550308008,4,mpi,04103
3119,8,plane,plane,target,lower-left,EVxquvT9,orderA,1,flugzeug,3.24,low,f,4.870636550308008,4,mpi,04103
2598,9,paintbrush,paintbrush,target,lower-left,EVxquvT9,orderA,1,pinsel,3.43,low,f,4.870636550308008,4,mpi,04103
3260,10,telephone,telephone,target,upper-right,EVxquvT9,orderA,1,telefon,3.53,middle,f,4.870636550308008,4,mpi,04103
2678,11,snake,snake,target,upper-left,EVxquvT9,orderA,1,schlange,2,low,f,4.870636550308008,4,mpi,04103
3563,12,carrot,carrot,target,lower-right,EVxquvT9,orderA,1,möhre,3.36,low,f,4.870636550308008,4,mpi,04103
2617,13,star,star,target,upper-left,EVxquvT9,orderA,1,stern,3.29,low,f,4.870636550308008,4,mpi,04103
2746,14,scissors,scissors,target,upper-right,EVxquvT9,orderA,1,schere,3.38,low,f,4.870636550308008,4,mpi,04103
2441,15,tiger,tiger,target,upper-right,EVxquvT9,orderA,1,tiger,3.88,middle,f,4.870636550308008,4,mpi,04103
2926,16,bone,bone,target,lower-right,EVxquvT9,orderA,1,knochen,4.64,middle,f,4.870636550308008,4,mpi,04103
3466,17,apple,apple,target,upper-left,EVxquvT9,orderA,1,apfel,2.71,low,f,4.870636550308008,4,mpi,04103
2510,18,fish,fish,target,lower-left,EVxquvT9,orderA,1,fisch,2.76,low,f,4.870636550308008,4,mpi,04103
2792,19,ant,ant,target,upper-right,EVxquvT9,orderA,1,ameise,4.6,middle,f,4.870636550308008,4,mpi,04103
3039,20,belt,belt,target,lower-right,EVxquvT9,orderA,1,gürtel,4.11,middle,f,4.870636550308008,4,mpi,04103
3566,21,fryingpan,fryingpan,target,upper-left,EVxquvT9,orderA,1,pfanne,4.16,middle,f,4.870636550308008,4,mpi,04103
3269,22,zebra,zebra,target,upper-right,EVxquvT9,orderA,1,zebra,3.65,middle,f,4.870636550308008,4,mpi,04103
4711,23,needle,needle,target,upper-left,EVxquvT9,orderA,1,nadel,4.22,middle,f,4.870636550308008,4,mpi,04103
3711,24,bicycle,bicycle,target,upper-right,EVxquvT9,orderA,1,fahrrad,3.8,middle,f,4.870636550308008,4,mpi,04103
3747,25,ladder,ladder,target,upper-right,EVxquvT9,orderA,1,leiter,4.47,middle,f,4.870636550308008,4,mpi,04103
4014,26,battery,battery,target,lower-right,EVxquvT9,orderA,1,batterie,5.94,middle,f,4.870636550308008,4,mpi,04103
6817,27,elk,elk,target,upper-left,EVxquvT9,orderA,1,elch,6.28,high,f,4.870636550308008,4,mpi,04103
11876,28,choir,pipe,dist2,upper-left,EVxquvT9,orderA,0,chor,7.19,high,f,4.870636550308008,4,mpi,04103
3744,29,kangaroo,kangaroo,target,lower-left,EVxquvT9,orderA,1,känguru,5.89,middle,f,4.870636550308008,4,mpi,04103
3780,30,ventilator,ventilator,target,upper-right,EVxquvT9,orderA,1,ventilator,6.59,high,f,4.870636550308008,4,mpi,04103
8264,31,arugula,arugula,target,lower-right,EVxquvT9,orderA,1,rucola,6.18,high,f,4.870636550308008,4,mpi,04103
3057,32,flag,flag,target,lower-right,EVxquvT9,orderA,1,flagge,5.86,middle,f,4.870636550308008,4,mpi,04103
2593,33,giraffe,giraffe,target,upper-left,EVxquvT9,orderA,1,giraffe,3.79,middle,f,4.870636550308008,4,mpi,04103
3556,34,palmtree,palmtree,target,lower-left,EVxquvT9,orderA,1,palme,6.57,high,f,4.870636550308008,4,mpi,04103
5089,35,pineapple,pineapple,target,lower-right,EVxquvT9,orderA,1,ananas,4.1,middle,f,4.870636550308008,4,mpi,04103
2903,36,ocean,ocean,target,upper-left,EVxquvT9,orderA,1,ozean,6.46,high,f,4.870636550308008,4,mpi,04103
4733,37,gazelle,gazelle,target,lower-right,EVxquvT9,orderA,1,gazelle,6.31,high,f,4.870636550308008,4,mpi,04103
3353,38,ruler,ruler,target,lower-left,EVxquvT9,orderA,1,lineal,4.9,middle,f,4.870636550308008,4,mpi,04103
3877,39,badger,badger,target,lower-left,EVxquvT9,orderA,1,dachs,6.17,high,f,4.870636550308008,4,mpi,04103
5058,40,chanterelle,butterfly,dist2,lower-left,EVxquvT9,orderA,0,pfifferling,7.13,high,f,4.870636550308008,4,mpi,04103
8155,41,ruin,ruin,target,lower-right,EVxquvT9,orderA,1,ruine,6.21,high,f,4.870636550308008,4,mpi,04103
2926,42,labyrinth,labyrinth,target,lower-left,EVxquvT9,orderA,1,labyrinth,6.63,high,f,4.870636550308008,4,mpi,04103
2995,43,mushroom,mushroom,target,lower-right,EVxquvT9,orderA,1,pilz,3.67,middle,f,4.870636550308008,4,mpi,04103
7781,44,orchid,orchid,target,lower-left,EVxquvT9,orderA,1,orchidee,9.76,high,f,4.870636550308008,4,mpi,04103
2959,45,zucchini,zucchini,target,upper-right,EVxquvT9,orderA,1,zucchini,5.95,middle,f,4.870636550308008,4,mpi,04103
5562,46,kayak,boomerang,dist3,lower-right,EVxquvT9,orderA,0,kajak,8.82,high,f,4.870636550308008,4,mpi,04103
8668,47,lobster,lobster,target,upper-right,EVxquvT9,orderA,1,hummer,8,high,f,4.870636550308008,4,mpi,04103
6414,48,jaguar,panther,dist1,lower-left,EVxquvT9,orderA,0,jaguar,7.64,high,f,4.870636550308008,4,mpi,04103
11330,49,carnation,compass,dist3,upper-left,EVxquvT9,orderA,0,nelke,7.82,high,f,4.870636550308008,4,mpi,04103
4073,50,satellite,meteorid,dist2,lower-right,EVxquvT9,orderA,0,satellit,8.94,high,f,4.870636550308008,4,mpi,04103
5942,51,flounder,flounder,target,lower-right,EVxquvT9,orderA,1,flunder,6.95,high,f,4.870636550308008,4,mpi,04103
8753,52,cello,harp,dist1,lower-right,EVxquvT9,orderA,0,cello,8.67,high,f,4.870636550308008,4,mpi,04103
3694,1,door,door,target,lower-left,EwwzkeP4,orderB,1,tür,3.12,low,f,4.65160848733744,4,mpi,04103
4648,2,stairs,stairs,target,lower-right,EwwzkeP4,orderB,1,treppe,3.25,low,f,4.65160848733744,4,mpi,04103
3091,3,eye,eye,target,upper-left,EwwzkeP4,orderB,1,auge,2.69,low,f,4.65160848733744,4,mpi,04103
3472,4,desk,desk,target,lower-left,EwwzkeP4,orderB,1,schreibtisch,3.2,low,f,4.65160848733744,4,mpi,04103
2081,5,star,star,target,upper-left,EwwzkeP4,orderB,1,stern,3.29,low,f,4.65160848733744,4,mpi,04103
1931,6,squirrel,squirrel,target,lower-left,EwwzkeP4,orderB,1,eichhörnchen,2.6,low,f,4.65160848733744,4,mpi,04103
1614,7,cap,cap,target,upper-right,EwwzkeP4,orderB,1,mütze,1.95,low,f,4.65160848733744,4,mpi,04103
1677,8,telephone,telephone,target,upper-right,EwwzkeP4,orderB,1,telefon,3.53,middle,f,4.65160848733744,4,mpi,04103
2045,9,strawberry,strawberry,target,upper-left,EwwzkeP4,orderB,1,erdbeere,3.47,low,f,4.65160848733744,4,mpi,04103
1666,10,scissors,scissors,target,upper-right,EwwzkeP4,orderB,1,schere,3.38,low,f,4.65160848733744,4,mpi,04103
2261,11,bone,bone,target,lower-right,EwwzkeP4,orderB,1,knochen,4.64,middle,f,4.65160848733744,4,mpi,04103
1801,12,paintbrush,paintbrush,target,lower-left,EwwzkeP4,orderB,1,pinsel,3.43,low,f,4.65160848733744,4,mpi,04103
1924,13,fryingpan,fryingpan,target,upper-left,EwwzkeP4,orderB,1,pfanne,4.16,middle,f,4.65160848733744,4,mpi,04103
1419,14,carrot,carrot,target,lower-right,EwwzkeP4,orderB,1,möhre,3.36,low,f,4.65160848733744,4,mpi,04103
2604,15,plane,plane,target,lower-left,EwwzkeP4,orderB,1,flugzeug,3.24,low,f,4.65160848733744,4,mpi,04103
1514,16,tiger,tiger,target,upper-right,EwwzkeP4,orderB,1,tiger,3.88,middle,f,4.65160848733744,4,mpi,04103
1920,17,snake,snake,target,upper-left,EwwzkeP4,orderB,1,schlange,2,low,f,4.65160848733744,4,mpi,04103
3050,18,apple,apple,target,upper-left,EwwzkeP4,orderB,1,apfel,2.71,low,f,4.65160848733744,4,mpi,04103
2313,19,battery,battery,target,lower-right,EwwzkeP4,orderB,1,batterie,5.94,middle,f,4.65160848733744,4,mpi,04103
2100,20,flag,flag,target,lower-right,EwwzkeP4,orderB,1,flagge,5.86,middle,f,4.65160848733744,4,mpi,04103
3195,21,ladder,ladder,target,upper-right,EwwzkeP4,orderB,1,leiter,4.47,middle,f,4.65160848733744,4,mpi,04103
4105,22,fish,fish,target,lower-left,EwwzkeP4,orderB,1,fisch,2.76,low,f,4.65160848733744,4,mpi,04103
