responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,correct,german,aoa_german_comb,group,sex,age,age_group,source
4442,23,needle,needle,target,upper-left,fiUQ8kNP,orderA,1,nadel,4.22,middle,f,6.669404517453799,6,original CLT items
3719,24,bicycle,bicycle,target,upper-right,fiUQ8kNP,orderA,1,fahrrad,3.8,middle,f,6.669404517453799,6,original CLT items
3618,25,ladder,ladder,target,upper-right,fiUQ8kNP,orderA,1,leiter,4.47,middle,f,6.669404517453799,6,original CLT items
3239,26,battery,battery,target,lower-right,fiUQ8kNP,orderA,1,batterie,5.94,middle,f,6.669404517453799,6,original CLT items
3071,27,elk,elk,target,upper-left,fiUQ8kNP,orderA,1,elch,6.28,high,f,6.669404517453799,6,new items
4294,28,choir,orchestra,dist1,lower-right,fiUQ8kNP,orderA,0,chor,7.19,high,f,6.669404517453799,6,new items
2282,29,kangaroo,kangaroo,target,lower-left,fiUQ8kNP,orderA,1,känguru,5.89,middle,f,6.669404517453799,6,original CLT items
2775,30,ventilator,ventilator,target,upper-right,fiUQ8kNP,orderA,1,ventilator,6.59,high,f,6.669404517453799,6,new items
4123,31,arugula,dracula,dist2,upper-left,fiUQ8kNP,orderA,0,rucola,6.18,high,f,6.669404517453799,6,new items
3636,32,flag,flag,target,lower-right,fiUQ8kNP,orderA,1,flagge,5.86,middle,f,6.669404517453799,6,original CLT items
3196,33,giraffe,giraffe,target,upper-left,fiUQ8kNP,orderA,1,giraffe,3.79,middle,f,6.669404517453799,6,original CLT items
2976,34,palmtree,palmtree,target,lower-left,fiUQ8kNP,orderA,1,palme,6.57,high,f,6.669404517453799,6,new items
3086,35,pineapple,pineapple,target,lower-right,fiUQ8kNP,orderA,1,ananas,4.1,middle,f,6.669404517453799,6,original CLT items
2973,36,ocean,ocean,target,upper-left,fiUQ8kNP,orderA,1,ozean,6.46,high,f,6.669404517453799,6,new items
4864,37,gazelle,gazelle,target,lower-right,fiUQ8kNP,orderA,1,gazelle,6.31,high,f,6.669404517453799,6,new items
4408,38,ruler,ruler,target,lower-left,fiUQ8kNP,orderA,1,lineal,4.9,middle,f,6.669404517453799,6,original CLT items
3057,39,badger,badger,target,lower-left,fiUQ8kNP,orderA,1,dachs,6.17,high,f,6.669404517453799,6,new items
7253,40,chanterelle,chanterelle,target,upper-left,fiUQ8kNP,orderA,1,pfifferling,7.13,high,f,6.669404517453799,6,new items
5059,41,ruin,ruin,target,lower-right,fiUQ8kNP,orderA,1,ruine,6.21,high,f,6.669404517453799,6,new items
3487,42,labyrinth,labyrinth,target,lower-left,fiUQ8kNP,orderA,1,labyrinth,6.63,high,f,6.669404517453799,6,new items
2920,43,mushroom,mushroom,target,lower-right,fiUQ8kNP,orderA,1,pilz,3.67,middle,f,6.669404517453799,6,original CLT items
9704,44,orchid,orchid,target,lower-left,fiUQ8kNP,orderA,1,orchidee,9.76,high,f,6.669404517453799,6,new items
4875,45,zucchini,zucchini,target,upper-right,fiUQ8kNP,orderA,1,zucchini,5.95,middle,f,6.669404517453799,6,new items
3713,46,kayak,kayak,target,upper-left,fiUQ8kNP,orderA,1,kajak,8.82,high,f,6.669404517453799,6,new items
3871,47,lobster,lobster,target,upper-right,fiUQ8kNP,orderA,1,hummer,8,high,f,6.669404517453799,6,new items
7887,48,jaguar,panther,dist1,lower-left,fiUQ8kNP,orderA,0,jaguar,7.64,high,f,6.669404517453799,6,new items
4845,49,carnation,violets,dist1,lower-right,fiUQ8kNP,orderA,0,nelke,7.82,high,f,6.669404517453799,6,new items
5899,50,satellite,meteorid,dist2,lower-right,fiUQ8kNP,orderA,0,satellit,8.94,high,f,6.669404517453799,6,new items
6914,51,flounder,elderberry,dist2,upper-left,fiUQ8kNP,orderA,0,flunder,6.95,high,f,6.669404517453799,6,new items
5418,52,cello,harp,dist1,lower-right,fiUQ8kNP,orderA,0,cello,8.67,high,f,6.669404517453799,6,new items
7592,1,squirrel,squirrel,target,lower-left,FJAbmDuy,orderA,1,eichhörnchen,2.6,low,m,7.865845311430527,7,original CLT items
5520,2,cap,cap,target,upper-right,FJAbmDuy,orderA,1,mütze,1.95,low,m,7.865845311430527,7,original CLT items
2383,3,door,door,target,lower-left,FJAbmDuy,orderA,1,tür,3.12,low,m,7.865845311430527,7,original CLT items
2619,4,stairs,stairs,target,lower-right,FJAbmDuy,orderA,1,treppe,3.25,low,m,7.865845311430527,7,original CLT items
2970,5,desk,desk,target,lower-left,FJAbmDuy,orderA,1,schreibtisch,3.2,low,m,7.865845311430527,7,original CLT items
3459,6,strawberry,strawberry,target,upper-left,FJAbmDuy,orderA,1,erdbeere,3.47,low,m,7.865845311430527,7,original CLT items
1843,7,eye,eye,target,upper-left,FJAbmDuy,orderA,1,auge,2.69,low,m,7.865845311430527,7,original CLT items
1914,8,plane,plane,target,lower-left,FJAbmDuy,orderA,1,flugzeug,3.24,low,m,7.865845311430527,7,new items
2214,9,paintbrush,paintbrush,target,lower-left,FJAbmDuy,orderA,1,pinsel,3.43,low,m,7.865845311430527,7,original CLT items
3270,10,telephone,telephone,target,upper-right,FJAbmDuy,orderA,1,telefon,3.53,middle,m,7.865845311430527,7,original CLT items
1810,11,snake,snake,target,upper-left,FJAbmDuy,orderA,1,schlange,2,low,m,7.865845311430527,7,original CLT items
2697,12,carrot,carrot,target,lower-right,FJAbmDuy,orderA,1,möhre,3.36,low,m,7.865845311430527,7,original CLT items
1977,13,star,star,target,upper-left,FJAbmDuy,orderA,1,stern,3.29,low,m,7.865845311430527,7,original CLT items
1685,14,scissors,scissors,target,upper-right,FJAbmDuy,orderA,1,schere,3.38,low,m,7.865845311430527,7,original CLT items
2261,15,tiger,tiger,target,upper-right,FJAbmDuy,orderA,1,tiger,3.88,middle,m,7.865845311430527,7,original CLT items
1354,16,bone,bone,target,lower-right,FJAbmDuy,orderA,1,knochen,4.64,middle,m,7.865845311430527,7,original CLT items
2812,17,apple,apple,target,upper-left,FJAbmDuy,orderA,1,apfel,2.71,low,m,7.865845311430527,7,original CLT items
6677,18,fish,fish,target,lower-left,FJAbmDuy,orderA,1,fisch,2.76,low,m,7.865845311430527,7,original CLT items
1988,19,ant,ant,target,upper-right,FJAbmDuy,orderA,1,ameise,4.6,middle,m,7.865845311430527,7,original CLT items
2141,20,belt,belt,target,lower-right,FJAbmDuy,orderA,1,gürtel,4.11,middle,m,7.865845311430527,7,original CLT items
3089,21,fryingpan,fryingpan,target,upper-left,FJAbmDuy,orderA,1,pfanne,4.16,middle,m,7.865845311430527,7,new items
2869,22,zebra,zebra,target,upper-right,FJAbmDuy,orderA,1,zebra,3.65,middle,m,7.865845311430527,7,original CLT items
3892,23,needle,needle,target,upper-left,FJAbmDuy,orderA,1,nadel,4.22,middle,m,7.865845311430527,7,original CLT items
3376,24,bicycle,bicycle,target,upper-right,FJAbmDuy,orderA,1,fahrrad,3.8,middle,m,7.865845311430527,7,original CLT items
3341,25,ladder,ladder,target,upper-right,FJAbmDuy,orderA,1,leiter,4.47,middle,m,7.865845311430527,7,original CLT items
2133,26,battery,battery,target,lower-right,FJAbmDuy,orderA,1,batterie,5.94,middle,m,7.865845311430527,7,original CLT items
2302,27,elk,elk,target,upper-left,FJAbmDuy,orderA,1,elch,6.28,high,m,7.865845311430527,7,new items
5331,28,choir,choir,target,upper-right,FJAbmDuy,orderA,1,chor,7.19,high,m,7.865845311430527,7,new items
4166,29,kangaroo,kangaroo,target,lower-left,FJAbmDuy,orderA,1,känguru,5.89,middle,m,7.865845311430527,7,original CLT items
2702,30,ventilator,ventilator,target,upper-right,FJAbmDuy,orderA,1,ventilator,6.59,high,m,7.865845311430527,7,new items
7716,31,arugula,arugula,target,lower-right,FJAbmDuy,orderA,1,rucola,6.18,high,m,7.865845311430527,7,new items
2508,32,flag,flag,target,lower-right,FJAbmDuy,orderA,1,flagge,5.86,middle,m,7.865845311430527,7,original CLT items
1652,33,giraffe,giraffe,target,upper-left,FJAbmDuy,orderA,1,giraffe,3.79,middle,m,7.865845311430527,7,original CLT items
1747,34,palmtree,palmtree,target,lower-left,FJAbmDuy,orderA,1,palme,6.57,high,m,7.865845311430527,7,new items
1694,35,pineapple,pineapple,target,lower-right,FJAbmDuy,orderA,1,ananas,4.1,middle,m,7.865845311430527,7,original CLT items
6322,36,ocean,ocean,target,upper-left,FJAbmDuy,orderA,1,ozean,6.46,high,m,7.865845311430527,7,new items
2375,37,gazelle,gazelle,target,lower-right,FJAbmDuy,orderA,1,gazelle,6.31,high,m,7.865845311430527,7,new items
1955,38,ruler,ruler,target,lower-left,FJAbmDuy,orderA,1,lineal,4.9,middle,m,7.865845311430527,7,original CLT items
10800,39,badger,badger,target,lower-left,FJAbmDuy,orderA,1,dachs,6.17,high,m,7.865845311430527,7,new items
2448,40,chanterelle,chanterelle,target,upper-left,FJAbmDuy,orderA,1,pfifferling,7.13,high,m,7.865845311430527,7,new items
2359,41,ruin,ruin,target,lower-right,FJAbmDuy,orderA,1,ruine,6.21,high,m,7.865845311430527,7,new items
2759,42,labyrinth,labyrinth,target,lower-left,FJAbmDuy,orderA,1,labyrinth,6.63,high,m,7.865845311430527,7,new items
1990,43,mushroom,mushroom,target,lower-right,FJAbmDuy,orderA,1,pilz,3.67,middle,m,7.865845311430527,7,original CLT items
10203,44,orchid,orchid,target,lower-left,FJAbmDuy,orderA,1,orchidee,9.76,high,m,7.865845311430527,7,new items
5048,45,zucchini,zucchini,target,upper-right,FJAbmDuy,orderA,1,zucchini,5.95,middle,m,7.865845311430527,7,new items
9036,46,kayak,kayak,target,upper-left,FJAbmDuy,orderA,1,kajak,8.82,high,m,7.865845311430527,7,new items
3231,47,lobster,lobster,target,upper-right,FJAbmDuy,orderA,1,hummer,8,high,m,7.865845311430527,7,new items
3965,48,jaguar,jaguar,target,lower-right,FJAbmDuy,orderA,1,jaguar,7.64,high,m,7.865845311430527,7,new items
12472,49,carnation,carnation,target,upper-right,FJAbmDuy,orderA,1,nelke,7.82,high,m,7.865845311430527,7,new items
3609,50,satellite,satellite,target,upper-left,FJAbmDuy,orderA,1,satellit,8.94,high,m,7.865845311430527,7,new items
15435,51,flounder,flounder,target,lower-right,FJAbmDuy,orderA,1,flunder,6.95,high,m,7.865845311430527,7,new items
15375,52,cello,cello,target,lower-left,FJAbmDuy,orderA,1,cello,8.67,high,m,7.865845311430527,7,new items
6559,1,squirrel,squirrel,target,lower-left,fM3n3i8m,orderA,1,eichhörnchen,2.6,low,m,7.693360711841205,7,original CLT items
10888,2,cap,cap,target,upper-right,fM3n3i8m,orderA,1,mütze,1.95,low,m,7.693360711841205,7,original CLT items
4411,3,door,door,target,lower-left,fM3n3i8m,orderA,1,tür,3.12,low,m,7.693360711841205,7,original CLT items
4044,4,stairs,stairs,target,lower-right,fM3n3i8m,orderA,1,treppe,3.25,low,m,7.693360711841205,7,original CLT items
8965,5,desk,desk,target,lower-left,fM3n3i8m,orderA,1,schreibtisch,3.2,low,m,7.693360711841205,7,original CLT items
3394,6,strawberry,strawberry,target,upper-left,fM3n3i8m,orderA,1,erdbeere,3.47,low,m,7.693360711841205,7,original CLT items
4073,7,eye,eye,target,upper-left,fM3n3i8m,orderA,1,auge,2.69,low,m,7.693360711841205,7,original CLT items
4956,8,plane,plane,target,lower-left,fM3n3i8m,orderA,1,flugzeug,3.24,low,m,7.693360711841205,7,new items
2862,9,paintbrush,paintbrush,target,lower-left,fM3n3i8m,orderA,1,pinsel,3.43,low,m,7.693360711841205,7,original CLT items
3226,10,telephone,telephone,target,upper-right,fM3n3i8m,orderA,1,telefon,3.53,middle,m,7.693360711841205,7,original CLT items
3691,11,snake,snake,target,upper-left,fM3n3i8m,orderA,1,schlange,2,low,m,7.693360711841205,7,original CLT items
3662,12,carrot,carrot,target,lower-right,fM3n3i8m,orderA,1,möhre,3.36,low,m,7.693360711841205,7,original CLT items
3014,13,star,star,target,upper-left,fM3n3i8m,orderA,1,stern,3.29,low,m,7.693360711841205,7,original CLT items
3391,14,scissors,scissors,target,upper-right,fM3n3i8m,orderA,1,schere,3.38,low,m,7.693360711841205,7,original CLT items
3558,15,tiger,tiger,target,upper-right,fM3n3i8m,orderA,1,tiger,3.88,middle,m,7.693360711841205,7,original CLT items
3294,16,bone,bone,target,lower-right,fM3n3i8m,orderA,1,knochen,4.64,middle,m,7.693360711841205,7,original CLT items
4513,17,apple,apple,target,upper-left,fM3n3i8m,orderA,1,apfel,2.71,low,m,7.693360711841205,7,original CLT items
2556,18,fish,fish,target,lower-left,fM3n3i8m,orderA,1,fisch,2.76,low,m,7.693360711841205,7,original CLT items
4138,19,ant,ant,target,upper-right,fM3n3i8m,orderA,1,ameise,4.6,middle,m,7.693360711841205,7,original CLT items
2755,20,belt,belt,target,lower-right,fM3n3i8m,orderA,1,gürtel,4.11,middle,m,7.693360711841205,7,original CLT items
4491,21,fryingpan,fryingpan,target,upper-left,fM3n3i8m,orderA,1,pfanne,4.16,middle,m,7.693360711841205,7,new items
4233,22,zebra,zebra,target,upper-right,fM3n3i8m,orderA,1,zebra,3.65,middle,m,7.693360711841205,7,original CLT items
3846,23,needle,needle,target,upper-left,fM3n3i8m,orderA,1,nadel,4.22,middle,m,7.693360711841205,7,original CLT items
4355,24,bicycle,bicycle,target,upper-right,fM3n3i8m,orderA,1,fahrrad,3.8,middle,m,7.693360711841205,7,original CLT items
4565,25,ladder,ladder,target,upper-right,fM3n3i8m,orderA,1,leiter,4.47,middle,m,7.693360711841205,7,original CLT items
3743,26,battery,battery,target,lower-right,fM3n3i8m,orderA,1,batterie,5.94,middle,m,7.693360711841205,7,original CLT items
4161,27,elk,elk,target,upper-left,fM3n3i8m,orderA,1,elch,6.28,high,m,7.693360711841205,7,new items
4491,28,choir,orchestra,dist1,lower-right,fM3n3i8m,orderA,0,chor,7.19,high,m,7.693360711841205,7,new items
2957,29,kangaroo,kangaroo,target,lower-left,fM3n3i8m,orderA,1,känguru,5.89,middle,m,7.693360711841205,7,original CLT items
3198,30,ventilator,ventilator,target,upper-right,fM3n3i8m,orderA,1,ventilator,6.59,high,m,7.693360711841205,7,new items
11007,31,arugula,poster,dist3,upper-right,fM3n3i8m,orderA,0,rucola,6.18,high,m,7.693360711841205,7,new items
3666,32,flag,flag,target,lower-right,fM3n3i8m,orderA,1,flagge,5.86,middle,m,7.693360711841205,7,original CLT items
3153,33,giraffe,giraffe,target,upper-left,fM3n3i8m,orderA,1,giraffe,3.79,middle,m,7.693360711841205,7,original CLT items
3302,34,palmtree,palmtree,target,lower-left,fM3n3i8m,orderA,1,palme,6.57,high,m,7.693360711841205,7,new items
2251,35,pineapple,pineapple,target,lower-right,fM3n3i8m,orderA,1,ananas,4.1,middle,m,7.693360711841205,7,original CLT items
3653,36,ocean,ocean,target,upper-left,fM3n3i8m,orderA,1,ozean,6.46,high,m,7.693360711841205,7,new items
3644,37,gazelle,gazelle,target,lower-right,fM3n3i8m,orderA,1,gazelle,6.31,high,m,7.693360711841205,7,new items
2223,38,ruler,ruler,target,lower-left,fM3n3i8m,orderA,1,lineal,4.9,middle,m,7.693360711841205,7,original CLT items
2812,39,badger,badger,target,lower-left,fM3n3i8m,orderA,1,dachs,6.17,high,m,7.693360711841205,7,new items
4030,40,chanterelle,chanterelle,target,upper-left,fM3n3i8m,orderA,1,pfifferling,7.13,high,m,7.693360711841205,7,new items
6591,41,ruin,ruin,target,lower-right,fM3n3i8m,orderA,1,ruine,6.21,high,m,7.693360711841205,7,new items
3638,42,labyrinth,labyrinth,target,lower-left,fM3n3i8m,orderA,1,labyrinth,6.63,high,m,7.693360711841205,7,new items
2712,43,mushroom,mushroom,target,lower-right,fM3n3i8m,orderA,1,pilz,3.67,middle,m,7.693360711841205,7,original CLT items
9648,44,orchid,orchid,target,lower-left,fM3n3i8m,orderA,1,orchidee,9.76,high,m,7.693360711841205,7,new items
7465,45,zucchini,bikini,dist2,upper-left,fM3n3i8m,orderA,0,zucchini,5.95,middle,m,7.693360711841205,7,new items
4826,46,kayak,kayak,target,upper-left,fM3n3i8m,orderA,1,kajak,8.82,high,m,7.693360711841205,7,new items
4348,47,lobster,lobster,target,upper-right,fM3n3i8m,orderA,1,hummer,8,high,m,7.693360711841205,7,new items
4515,48,jaguar,jaguar,target,lower-right,fM3n3i8m,orderA,1,jaguar,7.64,high,m,7.693360711841205,7,new items
10024,49,carnation,violets,dist1,lower-right,fM3n3i8m,orderA,0,nelke,7.82,high,m,7.693360711841205,7,new items
4988,50,satellite,satellite,target,upper-left,fM3n3i8m,orderA,1,satellit,8.94,high,m,7.693360711841205,7,new items
4105,51,flounder,elderberry,dist2,upper-left,fM3n3i8m,orderA,0,flunder,6.95,high,m,7.693360711841205,7,new items
4840,52,cello,harp,dist1,lower-right,fM3n3i8m,orderA,0,cello,8.67,high,m,7.693360711841205,7,new items
7005,1,door,door,target,lower-left,fMLN8Jfg,orderB,1,tür,3.12,low,f,4.2354551676933605,4,original CLT items
5873,2,stairs,stairs,target,lower-right,fMLN8Jfg,orderB,1,treppe,3.25,low,f,4.2354551676933605,4,original CLT items
3607,3,eye,eye,target,upper-left,fMLN8Jfg,orderB,1,auge,2.69,low,f,4.2354551676933605,4,original CLT items
17918,4,desk,desk,target,lower-left,fMLN8Jfg,orderB,1,schreibtisch,3.2,low,f,4.2354551676933605,4,original CLT items
8199,5,star,star,target,upper-left,fMLN8Jfg,orderB,1,stern,3.29,low,f,4.2354551676933605,4,original CLT items
5493,6,squirrel,squirrel,target,lower-left,fMLN8Jfg,orderB,1,eichhörnchen,2.6,low,f,4.2354551676933605,4,original CLT items
7111,7,cap,cap,target,upper-right,fMLN8Jfg,orderB,1,mütze,1.95,low,f,4.2354551676933605,4,original CLT items
4535,8,telephone,telephone,target,upper-right,fMLN8Jfg,orderB,1,telefon,3.53,middle,f,4.2354551676933605,4,original CLT items
13527,9,strawberry,strawberry,target,upper-left,fMLN8Jfg,orderB,1,erdbeere,3.47,low,f,4.2354551676933605,4,original CLT items
2487,10,scissors,scissors,target,upper-right,fMLN8Jfg,orderB,1,schere,3.38,low,f,4.2354551676933605,4,original CLT items
16875,11,bone,bone,target,lower-right,fMLN8Jfg,orderB,1,knochen,4.64,middle,f,4.2354551676933605,4,original CLT items
7681,12,paintbrush,paintbrush,target,lower-left,fMLN8Jfg,orderB,1,pinsel,3.43,low,f,4.2354551676933605,4,original CLT items
4074,13,fryingpan,fryingpan,target,upper-left,fMLN8Jfg,orderB,1,pfanne,4.16,middle,f,4.2354551676933605,4,new items
14730,14,carrot,carrot,target,lower-right,fMLN8Jfg,orderB,1,möhre,3.36,low,f,4.2354551676933605,4,original CLT items
4649,15,plane,plane,target,lower-left,fMLN8Jfg,orderB,1,flugzeug,3.24,low,f,4.2354551676933605,4,new items
13030,16,tiger,tiger,target,upper-right,fMLN8Jfg,orderB,1,tiger,3.88,middle,f,4.2354551676933605,4,original CLT items
7303,17,snake,snake,target,upper-left,fMLN8Jfg,orderB,1,schlange,2,low,f,4.2354551676933605,4,original CLT items
2637,18,apple,apple,target,upper-left,fMLN8Jfg,orderB,1,apfel,2.71,low,f,4.2354551676933605,4,original CLT items
6606,19,battery,battery,target,lower-right,fMLN8Jfg,orderB,1,batterie,5.94,middle,f,4.2354551676933605,4,original CLT items
13068,20,flag,flag,target,lower-right,fMLN8Jfg,orderB,1,flagge,5.86,middle,f,4.2354551676933605,4,original CLT items
4857,21,ladder,ladder,target,upper-right,fMLN8Jfg,orderB,1,leiter,4.47,middle,f,4.2354551676933605,4,original CLT items
4329,22,fish,fish,target,lower-left,fMLN8Jfg,orderB,1,fisch,2.76,low,f,4.2354551676933605,4,original CLT items
4458,23,giraffe,giraffe,target,upper-left,fMLN8Jfg,orderB,1,giraffe,3.79,middle,f,4.2354551676933605,4,original CLT items
3027,24,ant,ant,target,upper-right,fMLN8Jfg,orderB,1,ameise,4.6,middle,f,4.2354551676933605,4,original CLT items
5621,25,bicycle,bicycle,target,upper-right,fMLN8Jfg,orderB,1,fahrrad,3.8,middle,f,4.2354551676933605,4,original CLT items
26341,26,ruin,ruin,target,lower-right,fMLN8Jfg,orderB,1,ruine,6.21,high,f,4.2354551676933605,4,new items
12048,27,choir,pipe,dist2,upper-left,fMLN8Jfg,orderB,0,chor,7.19,high,f,4.2354551676933605,4,new items
4226,28,pineapple,pineapple,target,lower-right,fMLN8Jfg,orderB,1,ananas,4.1,middle,f,4.2354551676933605,4,original CLT items
9958,29,zebra,zebra,target,upper-right,fMLN8Jfg,orderB,1,zebra,3.65,middle,f,4.2354551676933605,4,original CLT items
4347,30,belt,belt,target,lower-right,fMLN8Jfg,orderB,1,gürtel,4.11,middle,f,4.2354551676933605,4,original CLT items
2746,31,mushroom,mushroom,target,lower-right,fMLN8Jfg,orderB,1,pilz,3.67,middle,f,4.2354551676933605,4,original CLT items
5655,32,elk,elk,target,upper-left,fMLN8Jfg,orderB,1,elch,6.28,high,f,4.2354551676933605,4,new items
3049,33,needle,needle,target,upper-left,fMLN8Jfg,orderB,1,nadel,4.22,middle,f,4.2354551676933605,4,original CLT items
8539,34,arugula,brusselsprouts,dist1,lower-left,fMLN8Jfg,orderB,0,rucola,6.18,high,f,4.2354551676933605,4,new items
4783,35,palmtree,drinkingstraws,dist2,lower-right,fMLN8Jfg,orderB,0,palme,6.57,high,f,4.2354551676933605,4,new items
3791,36,kangaroo,kangaroo,target,lower-left,fMLN8Jfg,orderB,1,känguru,5.89,middle,f,4.2354551676933605,4,original CLT items
12086,37,gazelle,deer,dist1,upper-right,fMLN8Jfg,orderB,0,gazelle,6.31,high,f,4.2354551676933605,4,new items
5542,38,badger,salmon,dist2,upper-right,fMLN8Jfg,orderB,0,dachs,6.17,high,f,4.2354551676933605,4,new items
